_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,PolicyLoss,PolicyEntropy,KL,Delta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
1532.3745,20000,0.03109031,-1.6051899,1.4903321,0.09657902,-0.1321534,-3.1192982,3.4169087,0.5541188,0.0,-5.632274730304396,2.607673849427824,0.9999937694968597,1.2517813220908602,-0.3416570892445896,2.1728953345466784,0.40895300564069004,1380,-0.011027870699763298,4.2391987,0.010866988,0.4444444444444444,1.0,0.7250136354777869,-0.7710892147493345,-0.639401995362779
1695.7136,20000,0.03189037,-1.4665928,1.5315332,0.09796032,-0.13783884,-3.3892093,3.0431125,0.57457155,9.094947017729283e-17,-6.434376809271105,3.624792816596665,0.9999931320195278,1.3860807727883917,-0.34214675465317296,2.4011120703066036,0.46513821118722865,1400,-0.010484112426638603,4.217694,0.008417038,0.4444444444444444,1.0,0.8317716113546587,-0.7811756130171892,-0.697517712235201
1651.851,20000,0.031301938,-1.3430109,1.6971122,0.097010165,-0.1421589,-3.185872,3.164505,0.57502604,2.842170943040401e-17,-6.317007380280521,3.478685009692754,0.9999934047115133,1.342747407376226,-0.37137837249314176,2.469559308867153,0.38868140798522366,1420,-0.01114210020750761,4.193757,0.009430364,0.4444444444444444,1.0,0.7067120976097816,-0.8158649399168034,-0.8390571933193649
1736.348,20000,0.030049767,-1.5972981,1.4646232,0.096183196,-0.15209144,-3.3444874,3.0007904,0.5685418,1.1368683772161604e-17,-6.232251132559047,3.4799880340150766,0.9999934041046336,1.4159677232838739,-0.3461306990851692,2.43021381887832,0.4477449834614958,1440,-0.011842984706163406,4.1897025,0.01145563,0.4444444444444444,1.0,0.7672966983288354,-0.7134193350000719,-0.7057688696617774
1620.0466,20000,0.03206899,-1.4465083,1.4350009,0.10059748,-0.13009626,-3.3810337,2.97324,0.58155006,1.7053025658242403e-17,-6.225038447918854,3.734110974688129,0.999993557927159,1.3037745512611194,-0.36349782556112975,2.4796019102730775,0.5723358151165322,1460,-0.010407322086393833,4.156913,0.008109579,0.4444444444444444,1.0,1.0722533522959927,-0.8727072178269779,-0.8217280002808418
1727.0953,20000,0.030161027,-1.6021858,1.4078685,0.09599063,-0.14665188,-3.3234003,2.997564,0.5674123,-2.2737367544323207e-17,-7.158828589209474,3.389114403930453,0.9999930956611772,1.4119372776894534,-0.38123154939820164,2.367073731614989,0.4931011651963176,1480,-0.012670893222093582,4.1250157,0.014934057,0.4444444444444444,1.0,0.8754151006400464,-0.7727919315907827,-0.7852752453652225
1850.7805,20000,0.027832614,-1.5218153,1.4381114,0.09165802,-0.1644194,-3.254823,3.1234746,0.555754,-1.1368683772161604e-17,-5.024996986707781,3.9482431969672698,0.9999927621595293,1.511202930749088,-0.0348053125765205,2.449236075774632,0.3570954227704429,1500,-0.011351294815540314,4.107649,0.011922789,0.4444444444444444,1.0,0.6530755244768998,-0.8285427596700536,-0.7259450810556267
1861.7233,20000,0.029809928,-1.4611158,1.421175,0.096808046,-0.15890102,-3.1741545,3.041941,0.58761954,1.0231815394945442e-16,-7.547031332380589,5.637816000637243,0.9999928298083649,1.528174319778867,-0.35726411958859267,2.4087151358314554,0.4862337870637691,1520,-0.011042319238185883,4.0991926,0.010179656,0.4444444444444444,1.0,0.8874641554095518,-0.8217956581558084,-0.838138583894227
2109.3604,20000,0.025729818,-1.6432868,1.3512886,0.0912785,-0.19129358,-3.2740247,3.0185244,0.58316773,9.094947017729283e-17,-7.44311659835187,6.8136239472264135,0.9999898868437503,1.7362842374753036,-0.030392967616782052,2.528916517768456,0.339025447057449,1540,-0.013207614421844482,4.07704,0.014742878,0.4444444444444444,1.0,0.6420175868735397,-0.8852543849417946,-0.746258172439831
2068.829,20000,0.026967993,-1.5894132,1.3840184,0.092145704,-0.18743134,-3.192835,3.1689165,0.58971566,0.0,-5.176683945680396,4.450292184948629,0.9999919447682055,1.7017024790363842,-0.04082779562105574,2.580212270704148,0.3822515861601136,1560,-0.01219705305993557,4.0573473,0.012889719,0.4444444444444444,1.0,0.7185527679628173,-0.8796250963061296,-0.8622802689181661
1933.653,20000,0.032802697,-1.5143623,1.5420799,0.098439746,-0.15696199,-3.1726108,3.308508,0.6161427,-2.2737367544323207e-17,-6.091304693646145,3.1225649951929624,0.9999946552437836,1.5677877083670138,-0.38334736098003763,2.649111319574414,0.643280135944125,1580,-0.010849352926015854,4.0517406,0.009906163,0.4444444444444444,1.0,1.1886947680822033,-0.8474785768018172,-0.7888628063874514
2042.8547,20000,0.030569157,-1.5340276,1.3225498,0.09672822,-0.16747572,-3.213248,3.4349384,0.6217022,0.0,-6.7253210097064615,4.632960586640582,0.9999940910965699,1.6562332933417012,-0.3849313845326688,2.690789196895091,0.5605971593101462,1600,-0.010143017396330833,4.035572,0.008657674,0.4444444444444444,1.0,1.0266743916764123,-0.8301043468601996,-0.843560222905237
2129.4172,20000,0.029083405,-1.579168,1.524081,0.092761084,-0.18124862,-3.1653626,3.4210658,0.61578995,0.0,-6.464856535612868,5.9355145792371795,0.9999932527663646,1.737675963084659,-0.07118839242591167,2.7786722065264287,0.4691487038007477,1620,-0.011606534011662006,4.023793,0.01282881,0.4444444444444444,1.0,0.8348858763168346,-0.7794266910130567,-0.7317969355534277
2182.769,20000,0.028784739,-1.6126889,1.335273,0.09424927,-0.19025926,-3.4589844,3.3762267,0.63487685,0.0,-5.830000725295268,4.596282102861586,0.9999935986461048,1.7876225391785288,-0.1283255073797747,2.7315915580164107,0.5185681485711363,1640,-0.011418448761105537,4.008506,0.011263534,0.4444444444444444,1.0,0.9538819587814319,-0.8387649272853668,-0.7240016499708481
2178.6223,20000,0.028485378,-1.6125966,1.4007843,0.09586306,-0.1831016,-3.1550694,3.054705,0.64719325,3.4106051316484806e-17,-7.172932603726323,4.9420023651086105,0.9999929926466666,1.7730312392443541,-0.35020653365992277,2.6816347835180734,0.546570487225744,1660,-0.011911625042557716,3.9651303,0.012973442,0.4444444444444444,1.0,1.0534937685865042,-0.9274552505781923,-0.9183079343422687
2269.635,20000,0.028946668,-1.6452991,1.2649647,0.094133824,-0.18684573,-3.245552,3.3049982,0.6466419,2.2737367544323207e-17,-6.010494907853393,4.536826520310934,0.999993136802775,1.8581154682080894,-0.07859659570976725,2.702629084977925,0.4510752203337924,1680,-0.012046136893332005,3.9231157,0.012332914,0.4444444444444444,1.0,0.822877388303645,-0.824248553763111,-0.8547892827513752
2246.4976,20000,0.03093036,-1.5543699,1.3239064,0.09834013,-0.16951185,-3.513301,3.2672114,0.6726232,0.0,-8.235012746926126,3.47150452540976,0.9999935838135722,1.8601667400483148,-0.3708252132583642,2.961652113749103,0.6975105979462333,1700,-0.012083521112799644,3.9116354,0.012919388,0.4444444444444444,1.0,1.297567572543269,-0.8555827391409794,-0.761123421390073
2463.3857,20000,0.030085893,-1.5159287,1.2975303,0.09486555,-0.18338524,-3.7895193,3.4237218,0.67519194,3.4106051316484806e-17,-6.477423763904262,4.71356927625776,0.9999912036555743,2.0271747390012353,-0.13776206438522418,2.9064358348149577,0.4566017740019666,1720,-0.012368468567728996,3.8947864,0.014968599,0.4444444444444444,1.0,0.878218842849789,-0.922295271500458,-0.8367362412535533
2421.7039,20000,0.030179745,-1.6020292,1.2665992,0.09509649,-0.18550697,-2.9657955,3.2597542,0.676178,-2.842170943040401e-18,-7.260343491760316,4.603839349231402,0.9999921534421337,1.9995125406272174,0.007274768315255642,2.89535620105792,0.43356612211701223,1740,-0.010898491367697716,3.8694067,0.00925815,0.4444444444444444,1.0,0.8186975702420464,-0.886761878823292,-0.9478307128905235
2525.5288,20000,0.031568557,-1.5256238,1.2490343,0.094957344,-0.18521887,-3.704285,3.0933838,0.6795309,-8.526512829121201e-18,-6.223464477241883,7.47332283079406,0.9999917357190404,2.0839882573769106,-0.1032816896350855,3.0213567593116992,0.51289654904539,1760,-0.011531513184309006,3.8278952,0.01232426,0.4444444444444444,1.0,0.9490077547189281,-0.8430223396866754,-0.7614592634167137
2616.1848,20000,0.032122314,-1.740638,1.4963078,0.09596765,-0.1818398,-3.417033,3.5410604,0.6931894,-2.2737367544323207e-17,-7.630057626580769,5.30866561723709,0.9999905914927012,2.1498483530484456,0.007528552785515785,2.9940748823768146,0.49266256917475937,1780,-0.010433653369545937,3.8129559,0.008891787,0.4444444444444444,1.0,0.9188336278665711,-0.864256809206567,-0.8524029195803762
2520.0981,20000,0.031630646,-1.5224441,1.3007656,0.09482696,-0.18455061,-3.1763868,3.1650796,0.68446755,-3.4106051316484806e-17,-7.319504008282647,4.2228533343100505,0.9999927877717704,2.064357347594018,0.005117917433381081,3.0932992931973997,0.5208788865981522,1800,-0.012462051585316658,3.7928,0.013997958,0.4444444444444444,1.0,1.0067335400444164,-0.9326565813695307,-0.8706090041843708
2669.0806,20000,0.0322489,-1.6500162,1.4836289,0.09487193,-0.18615444,-3.1932316,3.1346633,0.6921783,1.7053025658242403e-17,-6.378866676388344,5.980360717754851,0.999990310834931,2.1996673708432515,-0.030796621777677637,3.118044333979328,0.520273221104261,1820,-0.010840313509106636,3.7722912,0.011680046,0.4444444444444444,1.0,0.9612805428725016,-0.8413254018955079,-0.8532507726500265
2601.049,20000,0.032922026,-1.503869,1.2746623,0.09724687,-0.17114678,-3.0531223,3.1889195,0.7043038,-8.526512829121201e-18,-8.724627871171643,4.064740543833406,0.9999933169381414,2.1307792797354757,-0.40584204668417373,3.0937466738238615,0.6699952295898457,1840,-0.010948993265628815,3.752514,0.009684219,0.4444444444444444,1.0,1.268348661219122,-0.8928926645751654,-0.8207405641717564
2707.02,20000,0.032128334,-1.543202,1.2463733,0.09602275,-0.19000655,-3.3128045,3.4487197,0.710732,-2.2737367544323207e-17,-5.246468970547346,4.802698792702034,0.9999916254712061,2.226631735143177,-0.10124271092152272,3.1839034423664803,0.5530648723139848,1860,-0.013625891879200935,3.7200708,0.016162995,0.4444444444444444,1.0,1.0371126374535922,-0.8748012096744158,-0.8462159104050642
2476.6672,20000,0.03579095,-1.5309836,1.2908703,0.104564786,-0.1502348,-3.1298497,3.2966027,0.73965526,-5.684341886080802e-18,-6.560337956741985,2.4406631519642406,0.9999954113544387,2.0071616906187897,-0.41820028561034345,3.241063032283046,1.095312093517593,1880,-0.011291062459349632,3.7159576,0.010596732,0.4444444444444444,1.0,2.0380488339593716,-0.8604690637950292,-0.8798083677006714
2641.0354,20000,0.032582927,-1.4449885,1.2357682,0.09836285,-0.18184087,-3.1769428,3.4732833,0.725033,1.7053025658242403e-17,-7.825770209778765,4.692325104652979,0.9999940718134912,2.163654378120607,-0.3906171576811923,3.1699299114093162,0.7978557996169326,1900,-0.011006112210452557,3.7095938,0.011513782,0.4444444444444444,1.0,1.4734547708505017,-0.8467326234441499,-0.8069258175317977
2661.732,20000,0.031780683,-1.5803216,1.2244807,0.09737692,-0.18154359,-3.49211,3.3567572,0.7183518,2.2737367544323207e-17,-9.230836469518017,3.4505813894995523,0.9999935558302743,2.1717670533164295,-0.3993808895737812,3.307768204507329,0.7830227621045914,1920,-0.009499773383140564,3.6980863,0.008789737,0.4444444444444444,1.0,1.4756185948189646,-0.8845134169367652,-0.8561004303466617
2705.775,20000,0.029802809,-1.3771963,1.2001411,0.09309023,-0.19049096,-3.211133,3.030816,0.7073168,-1.1368683772161604e-17,-7.954985525447238,6.610736533155858,0.9999920719152032,2.2318085638090337,0.007730094715952873,3.1481887456262645,0.5527588667296237,1940,-0.013356735929846764,3.6972876,0.014561997,0.4444444444444444,1.0,1.0703918138850166,-0.9363904678661301,-0.8901406584099052
2860.602,20000,0.030901793,-1.5009509,1.2773284,0.09442945,-0.19430494,-3.6179636,3.2911277,0.741185,4.263256414560601e-17,-6.752022983975971,8.132461518707398,0.9999899879036364,2.3531567997775857,-0.047332866802536296,3.232775771103627,0.5491302690335446,1960,-0.01213485561311245,3.6580157,0.012985877,0.4444444444444444,1.0,1.0503328870156727,-0.9088676516689826,-0.917691146306282
2884.4604,20000,0.032139376,-1.6926188,1.2349921,0.09551914,-0.19024476,-3.8459203,3.401337,0.7467046,-1.1368683772161604e-17,-5.532661550223952,10.932738722477838,0.9999920067218314,2.3686535222508907,-0.23438643394286193,3.3518700599349183,0.6666380842757923,1980,-0.014508361928164959,3.5974274,0.018400371,0.4444444444444444,1.0,1.2588086682285,-0.8870805019943493,-0.7994529885114878
2878.593,20000,0.031769637,-1.6896379,1.239514,0.09663519,-0.19478254,-3.2436378,3.3112779,0.75374365,2.2737367544323207e-17,-7.732651845884328,2.7979294406426756,0.9999935056437813,2.35235513593075,-0.3472938827046281,3.4575630069288135,0.7195499375706061,2000,-0.01178999338299036,3.5711174,0.014718015,0.4444444444444444,1.0,1.3449863588973663,-0.8692048736863458,-0.8533616722271475
2886.562,20000,0.033715867,-1.5599353,1.22766,0.09899784,-0.18578044,-3.4284728,3.493517,0.7628727,-3.979039320256561e-17,-9.34008899827561,5.802556545044942,0.9999935032907062,2.3673479755806324,-0.4234206343447049,3.4384881680811983,0.7883481007662525,2020,-0.011186470277607441,3.5647588,0.012111294,0.4444444444444444,1.0,1.517650281737381,-0.9244146043165662,-0.869085844513489
2845.5571,20000,0.03356907,-1.4248651,1.2796254,0.09895649,-0.17725557,-3.3443003,3.2888138,0.7541252,5.684341886080802e-18,-9.27574731820199,2.4866000941248854,0.9999939432053103,2.3228944394021314,-0.44854204444180684,3.597628260305751,0.9112991095165206,2040,-0.010916993021965027,3.533485,0.007882994,0.4444444444444444,1.0,1.710526949229906,-0.8769966106800406,-0.8574322558883003
2746.479,20000,0.034433264,-1.5677748,1.4360484,0.099696904,-0.17040141,-3.202112,3.5894427,0.74952406,-3.4106051316484806e-17,-8.297249337366715,3.965262684163996,0.9999946696354131,2.2300657489136415,-0.45238793421309625,3.433593949564851,0.9765556990791172,2060,-0.01327069103717804,3.5229888,0.017351918,0.4444444444444444,1.0,1.8506810566786949,-0.8938572731547172,-0.8514014244012262
2975.1187,20000,0.03301755,-1.4299573,1.2414569,0.09532426,-0.18790318,-3.2728655,3.4401152,0.7416823,4.5474735088646414e-17,-5.922699183049729,5.834631549786846,0.9999930554588738,2.4315238013201186,-0.11184732331505655,3.559745945184933,0.7547087652026838,2080,-0.012439660727977753,3.4931068,0.011540262,0.4444444444444444,1.0,1.3953505897585994,-0.848255331509437,-0.8015412995092508
3041.9946,20000,0.033423826,-1.4735166,1.4916341,0.097545825,-0.19072257,-3.2849758,3.3818407,0.7707861,-5.684341886080802e-18,-8.721364937967223,5.93758638914924,0.9999932016053698,2.501854444838824,-0.41781267693515045,3.6138712274505234,0.753594927686128,2100,-0.010497630573809147,3.486133,0.0093476465,0.4444444444444444,1.0,1.4253734075682163,-0.8877676730100714,-0.8703631757279806
2878.9922,20000,0.03596055,-1.4724779,1.2848747,0.10260245,-0.16531481,-3.2944467,4.009637,0.78652316,2.2737367544323207e-17,-7.738472345848057,5.123334428550833,0.9999950772996102,2.3316825061060404,-0.46024131107767746,3.548099865944688,1.1441226413877092,2120,-0.011939682066440582,3.485896,0.011362936,0.4444444444444444,1.0,2.1823817318882037,-0.9057783595942168,-0.8634059155158087
3020.8945,20000,0.03351278,-1.5448092,1.324713,0.09721283,-0.18315785,-3.5528538,3.3905518,0.7639001,7.105427357601002e-18,-8.64173854935711,8.609928343970946,0.9999938293984498,2.4724791231328207,-0.44315420785966325,3.595379606101594,0.7799376843737394,2140,-0.01260351948440075,3.4714212,0.013170209,0.4444444444444444,1.0,1.4869077180701185,-0.906359244525478,-0.8886437037656818
2958.8374,20000,0.03561494,-1.4487381,1.3285905,0.101647526,-0.1633002,-3.504445,3.345399,0.7911032,-2.842170943040401e-18,-10.4489683347195,5.631169853221121,0.9999938236245509,2.4202267016355914,-0.45416009048199996,3.6168705442524036,1.1341036086084442,2160,-0.011200807988643646,3.4395008,0.011185367,0.4444444444444444,1.0,2.115282021766,-0.8646354436191808,-0.9030657814364147
3005.5435,20000,0.034829505,-1.5147053,1.2744895,0.09973657,-0.1709691,-3.3514695,3.779096,0.7851212,-2.842170943040401e-17,-10.340302670199625,5.455641439233794,0.9999938417484252,2.466201845762213,-0.498875013669936,3.5227279624515515,0.9946118463022687,2180,-0.01054889615625143,3.422277,0.009955737,0.4444444444444444,1.0,1.9281382621807424,-0.9385630525990678,-0.8572443663451934
3155.9236,20000,0.034024786,-1.6139971,1.2391794,0.095708676,-0.18273988,-3.4355023,3.283644,0.7653878,0.0,-7.082525674846456,6.5763448134801825,0.9999923426829042,2.5989806862540092,-0.18199537836811297,3.7323105500883034,0.7636621872676784,2200,-0.0113895945250988,3.3813457,0.0101665575,0.4444444444444444,1.0,1.4286309144430358,-0.8698046485190409,-0.8756123684804753
2988.499,20000,0.036362782,-1.3756024,1.3001604,0.101552755,-0.15565477,-3.0978901,3.3283842,0.78491527,-3.4106051316484806e-17,-8.283617539978053,3.779114476351946,0.99999491037687,2.4464271579909407,-0.47478730709356093,3.693700409203101,1.2063205426964019,2220,-0.010876258835196495,3.3420115,0.010979242,0.4444444444444444,1.0,2.3196125385048854,-0.9227746729221096,-0.8694924859687847
2832.8416,20000,0.038100712,-1.3993158,1.3137392,0.103849165,-0.13254163,-3.2755258,3.2900066,0.7844,2.2737367544323207e-17,-8.353036644755907,5.302379621803816,0.9999951902805293,2.307152169206465,-0.4686786833035857,3.687223352419844,1.5777761913900752,2240,-0.011470112949609756,3.349554,0.010663212,0.4444444444444444,1.0,2.970331191534378,-0.8825622719766506,-0.9099276590090066
3273.7512,20000,0.033668846,-1.4172126,1.207648,0.09545526,-0.18100238,-3.315833,3.2437806,0.77290744,-3.4106051316484806e-17,-8.891021651438818,7.733756658285002,0.9999914433619033,2.7055489709235427,0.003894607536494732,3.6397132194592627,0.6817161068680694,2260,-0.011753475293517113,3.306666,0.011069983,0.4444444444444444,1.0,1.3521418358469839,-0.9699287315630318,-0.9351444349938343
3152.3599,20000,0.03446679,-1.3734993,1.3527436,0.09636309,-0.17164253,-3.0199404,3.7040892,0.7694626,5.684341886080802e-18,-6.948173058413285,5.692345282353988,0.9999950693123204,2.5858059608732225,-0.34887327320420913,3.7437018509948214,1.034396694141239,2280,-0.011846271343529224,3.2652388,0.010605516,0.4444444444444444,1.0,1.955450702662441,-0.890286648365163,-0.7791358081495747
3233.189,20000,0.034684286,-1.4300424,1.2205633,0.0966611,-0.17213681,-3.622753,3.3802571,0.7812566,-2.2737367544323207e-17,-9.8771803177853,9.380852427728327,0.9999935978069929,2.660474557861547,-0.38961695777593164,3.926796328695823,0.9247899763373131,2300,-0.013197217136621475,3.2417622,0.012811752,0.4444444444444444,1.0,1.7559260072312686,-0.8982992795323343,-0.9611363565965418
3309.6929,20000,0.03243161,-1.6969647,1.2376711,0.093663424,-0.18565659,-3.3757534,3.4213364,0.7671454,-9.094947017729283e-17,-6.974590182882605,11.99725092957473,0.9999907306926807,2.745131769855033,0.008588983677327633,3.711245304767836,0.7088849462904687,2320,-0.0145997554063797,3.223361,0.011495515,0.4444444444444444,1.0,1.345683190289457,-0.8982667293047393,-0.9932540293592542
3288.896,20000,0.03421416,-1.4563972,1.2510208,0.09425756,-0.1735071,-3.531682,3.2112136,0.7656944,1.1368683772161604e-17,-7.6859389610665465,7.002943750414641,0.9999921059711884,2.7040435355051837,-0.08087384794361865,3.7447255552137615,0.8327144143785151,2340,-0.01193845272064209,3.2045565,0.014764116,0.4444444444444444,1.0,1.5967573043641734,-0.9171142086172361,-0.8285505762374554
3115.3882,20000,0.035891064,-1.3257228,1.2684493,0.094082035,-0.15873668,-3.0549831,3.4259162,0.75270325,-1.1368683772161604e-17,-6.5316145936563705,3.381676101272441,0.9999956125698815,2.561374291511418,-0.019152737074041526,3.7926003018459196,0.9190927879383353,2360,-0.011896115727722645,3.1516495,0.01145328,0.4444444444444444,1.0,1.7236935580702877,-0.8748533725838785,-0.8763700205273812
3181.4062,20000,0.035321817,-1.4094374,1.3070729,0.095743984,-0.14976728,-3.140679,3.454664,0.76170796,-2.2737367544323207e-17,-9.228279872627494,6.441537983335108,0.9999942911898246,2.601161048006686,-0.45031262727712773,3.7801632595086025,0.9690544975220502,2380,-0.011493444442749023,3.1313267,0.011939992,0.4444444444444444,1.0,1.8452649739161993,-0.9041677604237159,-0.8957285118426386
3105.4084,20000,0.035605766,-1.575013,1.3015714,0.09591761,-0.14442472,-3.080726,3.5920386,0.7521344,1.1368683772161604e-17,-9.173683025364506,5.871735215951694,0.9999944895074298,2.5552062383521044,-0.4665097616658261,3.7427857562017137,1.0591972483912526,2400,-0.011073445901274681,3.118638,0.009846766,0.4444444444444444,1.0,2.0297827698818844,-0.916201145974731,-0.9239579847159343
3238.2466,20000,0.03531027,-1.402293,1.2517716,0.09651691,-0.15178832,-3.040236,3.3863268,0.7689597,0.0,-7.968367584010336,3.9173770461088733,0.9999941546651955,2.64474699114513,-0.37179158395101863,4.10520596125832,1.0201315979537122,2420,-0.011579297482967377,3.115469,0.012205771,0.4444444444444444,1.0,1.8766817828726539,-0.8386937047732408,-0.859767862325542
3024.3464,20000,0.03895864,-1.3239965,1.2756925,0.10164619,-0.120843075,-3.0546992,3.7878442,0.78554505,1.7053025658242403e-17,-8.350282941259003,4.928010610936328,0.9999953161524665,2.460753353674534,-0.46445915923069925,3.8195981160114996,1.6033828028079515,2440,-0.012278318405151367,3.1181564,0.01158987,0.4444444444444444,1.0,3.069444300005093,-0.9142467565533547,-0.8193544855558399
2814.2954,20000,0.040609322,-1.3447335,1.2904387,0.10403074,-0.0968508,-3.3461971,3.3000998,0.7783928,1.4210854715202004e-17,-7.313589111842118,4.061357073438912,0.9999957889080994,2.2906034547632,-0.46491925604022455,3.9879193538209328,1.853169104949389,2460,-0.012691497802734375,3.1063175,0.011049434,0.4444444444444444,1.0,3.5541668772938126,-0.9178803541201097,-0.9125431098395322
3358.334,20000,0.034633975,-1.5555893,1.2459595,0.09348055,-0.15835816,-3.1600926,3.3299694,0.7656319,3.694822225952521e-17,-8.959583860556581,7.705138092475039,0.9999938175755113,2.7655483860167283,0.009648330509662628,4.179193879273209,0.8560665476943259,2480,-0.013441400602459908,3.1036577,0.011847176,0.4444444444444444,1.0,1.6205868945636681,-0.8914082238441114,-0.9485437091677222
3390.5503,20000,0.033777636,-1.46393,1.2034609,0.09324528,-0.16287497,-3.3261676,3.2999334,0.7718396,1.7053025658242403e-17,-6.893810580194517,8.856617427912958,0.9999918291996346,2.7976053541256745,0.010060839354991913,3.763181134958964,0.7866900278961639,2500,-0.012621454894542694,3.1131992,0.010950835,0.4444444444444444,1.0,1.551227613479592,-0.9718250400540884,-0.940238513461622
3459.0872,20000,0.034002792,-1.4526529,1.3951099,0.09410692,-0.16988744,-3.0036087,3.6661181,0.79894024,-3.4106051316484806e-17,-5.478684740416334,6.186079815418736,0.9999891061947906,2.867361478275724,-0.06380605424928162,3.8771775604378895,0.8111098320267504,2520,-0.012752056121826172,3.0827131,0.014338247,0.4444444444444444,1.0,1.555588187444707,-0.9174633523372617,-0.9355089185362355
3404.0845,20000,0.035391904,-1.2965027,1.3195022,0.09338507,-0.15961017,-3.3317807,3.1755717,0.78984374,2.2737367544323207e-17,-8.76423716845101,4.905767063296274,0.9999939950600522,2.811629314342664,-0.2281386087202682,3.888394667428569,0.9828597151160542,2540,-0.012837883085012436,3.0452452,0.014675654,0.4444444444444444,1.0,1.8664509860206366,-0.8987027617608943,-0.8020703073354583
3364.9902,20000,0.035838302,-1.499879,1.2271926,0.09316959,-0.16126505,-2.951131,3.3935776,0.77926224,3.979039320256561e-17,-8.782558803675087,8.34282144548864,0.9999946528270907,2.755127108530222,-0.19320065143772897,4.13216938542344,1.118861097541096,2560,-0.013084081932902336,3.0201902,0.013701217,0.4444444444444444,1.0,2.1053555849205323,-0.8815879843644883,-0.9450910368420191
3361.0117,20000,0.035850096,-1.5877713,1.2444609,0.09265799,-0.1571056,-3.1418035,3.3490956,0.77743715,3.4106051316484806e-17,-7.852752399557309,6.50129556347769,0.999994456883805,2.756449076068852,-0.16646603148622882,3.9851458806277935,1.128249243949967,2580,-0.012997184880077839,2.9992056,0.013360893,0.4444444444444444,1.0,2.114401825612958,-0.8740395734629054,-0.8867990250839872
3397.977,20000,0.034643024,-1.3126546,1.2520505,0.09485379,-0.16233394,-3.301728,3.9567068,0.79320306,-2.2737367544323207e-17,-9.277342433540593,4.787095380319052,0.9999939231981793,2.8042757930447673,-0.4630520239673659,3.935121272554055,1.0423705992627381,2600,-0.013183982111513615,3.004712,0.013471805,0.4444444444444444,1.0,1.9603053050333332,-0.8806007704025975,-0.876630751045735
3574.9155,20000,0.034287713,-1.4336289,1.1397206,0.092584915,-0.17571135,-3.2928836,3.5193462,0.79148334,1.7053025658242403e-17,-6.011819820376305,9.198007115382893,0.9999903292396249,2.9572035571416406,0.00941615179181099,4.151626920175723,0.8408647387370999,2620,-0.014455420896410942,2.9723988,0.015699053,0.4444444444444444,1.0,1.6342536808801773,-0.9410185885954139,-0.8787686252152185
3366.6636,20000,0.037142463,-1.5150964,1.2673773,0.098314695,-0.15297228,-2.9755068,3.6893675,0.8200334,-5.684341886080802e-18,-10.391117979798588,2.9461345023953203,0.9999945178178943,2.762697128344634,-0.5726881986574117,4.103469743555946,1.4914565760535385,2640,-0.01377344410866499,2.9405212,0.013872647,0.4444444444444444,1.0,2.9008456107272886,-0.944874050360123,-0.8498367873037309
3235.8665,20000,0.039176513,-1.3164653,1.2800508,0.10400525,-0.13223842,-3.0863347,3.6346078,0.85946184,-1.1368683772161604e-17,-7.78394876600186,1.855121671999418,0.9999958823038995,2.616372485771095,-0.5893071720006474,4.137495615415573,1.9503049491200832,2660,-0.01120556890964508,2.9395542,0.010622641,0.4444444444444444,1.0,3.6995059033082014,-0.8964735356202467,-0.9541371090297299
3426.4941,20000,0.036041584,-1.4579823,1.4041014,0.09771251,-0.15896343,-3.2439744,3.6225522,0.82025886,1.6342482922482304e-17,-13.223290073977944,10.455457247406247,0.9999931719661376,2.8227702949219595,-0.5720992247916353,4.189911850553706,1.3666375326251299,2680,-0.014176793396472931,2.920693,0.01613286,0.4444444444444444,1.0,2.615838277759642,-0.9134693784645334,-0.9312077962100245
3543.48,20000,0.0367646,-1.5971388,1.2873247,0.09797828,-0.16274887,-3.064164,3.9384894,0.83392763,0.0,-9.41021213739643,3.8757508894058508,0.9999948193788759,2.8969210355192736,-0.5464156881511537,4.263488532258659,1.334342609007353,2700,-0.01216897927224636,2.8934498,0.011933535,0.4444444444444444,1.0,2.4986068645004953,-0.8697464148986569,-0.8505848507448348
3422.2358,20000,0.037552528,-1.4659742,1.5018252,0.099802725,-0.14942206,-3.099886,3.8671603,0.8396978,2.5579538487363606e-17,-8.993435949402954,4.750911516861386,0.9999953663036913,2.8022976613838693,-0.5601038252030254,4.093482206351086,1.6504815664071448,2720,-0.01042930968105793,2.881711,0.010150486,0.4444444444444444,1.0,3.115545621459515,-0.8876167832806094,-0.8595745155865395
3489.1616,20000,0.036502533,-1.5488273,1.2602868,0.098069414,-0.15978992,-3.0464923,3.2891502,0.8307964,-1.1368683772161604e-17,-11.97559918820765,8.71047925086199,0.9999940230322518,2.8847295521170477,-0.579681219905933,4.314307056744214,1.4051273663183736,2740,-0.01378212496638298,2.8576698,0.010755548,0.4444444444444444,1.0,2.6898933585632427,-0.9137812877192875,-0.9325369288883811
